Date/Time,Hs,Hmax,Tz,Tp,Peak Direction,SST
1/1/2018 0:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1/1/2018 0:30,0.561,1.08,3.172,3.798,-99.9,-99.9
1/1/2018 1:00,0.572,0.99,3.135,3.827,12.46,29.95
1/1/2018 1:30,0.613,1.02,3.256,3.799,22.46,29.95
1/1/2018 2:00,0.609,0.99,3.236,3.953,5.46,29.95
1/1/2018 2:30,0.675,1.32,3.402,3.939,9.46,29.95
1/1/2018 3:00,0.679,1.27,3.342,3.883,15.46,29.95
1/1/2018 3:30,0.613,1.11,3.157,3.957,2.46,29.9
1/1/2018 4:00,0.681,1.07,3.299,3.884,14.46,29.9
1/1/2018 4:30,0.673,1.27,3.217,3.598,11.46,29.9
1/1/2018 5:00,0.652,1.16,3.239,3.738,14.46,29.9
1/1/2018 5:30,0.633,1.05,3.261,3.546,8.46,29.85
1/1/2018 6:00,0.592,1.08,3.181,3.715,4.46,29.85
1/1/2018 6:30,0.572,1.01,3.17,3.545,5.46,29.85
1/1/2018 7:00,0.559,1.04,3.168,3.731,354.46,29.85
1/1/2018 7:30,0.548,0.88,3.118,3.598,5.46,29.85
1/1/2018 8:00,0.576,1.06,3.111,3.67,351.46,29.85
1/1/2018 8:30,0.543,1.06,3.098,3.472,15.46,29.85
1/1/2018 9:00,0.539,0.86,3.084,3.416,352.46,29.85
1/1/2018 9:30,0.524,0.83,3.083,3.799,352.46,29.85
1/1/2018 10:00,0.509,0.99,3.07,3.6,5.46,29.85
1/1/2018 10:30,0.515,1.05,3.002,3.55,351.46,29.85
1/1/2018 11:00,0.487,0.88,2.978,3.529,344.46,29.95
1/1/2018 11:30,0.473,0.74,3.038,3.299,351.46,29.95
1/1/2018 12:00,0.487,0.85,3.123,3.306,354.46,30
1/1/2018 12:30,0.452,0.86,3.01,3.339,352.46,30.05
1/1/2018 13:00,0.477,0.82,2.977,3.67,351.46,30.05
1/1/2018 13:30,0.447,0.89,3.045,3.48,355.46,30.1
1/1/2018 14:00,0.441,0.88,3.027,3.67,5.46,30.15
1/1/2018 14:30,0.409,0.93,2.977,3.491,357.46,30.2
1/1/2018 15:00,0.416,0.76,2.958,3.549,355.46,30.25
1/1/2018 15:30,0.439,0.82,2.883,3.355,15.46,30.25
1/1/2018 16:00,0.452,0.95,2.961,2.964,354.46,30.25
1/1/2018 16:30,0.438,0.86,2.827,3.3,9.46,30.2
1/1/2018 17:00,0.481,1.03,2.958,3.206,358.46,30.2
1/1/2018 17:30,0.502,0.85,2.864,3.247,2.46,30.15
1/1/2018 18:00,0.501,1.11,2.874,3.095,347.46,30.15
1/1/2018 18:30,0.538,0.89,2.91,3.428,355.46,30.05
1/1/2018 19:00,0.56,1.25,3.021,3.481,0.46,30
1/1/2018 19:30,0.605,1.08,3.113,3.542,351.46,29.95
1/1/2018 20:00,0.672,1.09,3.122,3.873,7.46,29.95
1/1/2018 20:30,0.638,1.3,3.239,3.735,5.46,29.95
1/1/2018 21:00,0.673,1.17,3.208,3.749,11.46,29.95
1/1/2018 21:30,0.677,1.39,3.255,3.738,12.46,29.95
1/1/2018 22:00,0.674,1.19,3.263,4.103,5.46,29.95
1/1/2018 22:30,0.725,1.13,3.342,3.966,11.46,29.95
1/1/2018 23:00,0.719,1.29,3.338,4.041,11.46,29.95
1/1/2018 23:30,0.746,1.21,3.447,4.405,4.46,30
1/2/2018 0:00,0.729,1.59,3.328,4.405,1.46,30.05
1/2/2018 0:30,0.782,1.55,3.48,4.208,1.46,30.05
1/2/2018 1:00,0.809,1.58,3.486,4.324,4.46,30.05
1/2/2018 1:30,0.782,1.44,3.584,4.176,1.46,30.05
1/2/2018 2:00,0.763,1.25,3.544,4.118,8.46,30.05
1/2/2018 2:30,0.774,1.24,3.484,4.323,9.46,30.05
1/2/2018 3:00,0.802,1.48,3.439,4.297,2.46,30.05
1/2/2018 3:30,0.746,1.18,3.476,4.49,358.46,30.05
1/2/2018 4:00,0.842,1.4,3.543,4.399,4.46,30.05
1/2/2018 4:30,0.799,1.57,3.521,4.203,358.46,30.05
1/2/2018 5:00,0.836,1.53,3.523,4.199,1.46,30.05
1/2/2018 5:30,0.801,1.38,3.532,4.386,1.46,30
1/2/2018 6:00,0.802,1.51,3.474,3.951,348.46,29.95
1/2/2018 6:30,0.79,1.41,3.486,4.517,345.46,29.95
1/2/2018 7:00,0.783,1.45,3.43,4.129,358.46,29.95
1/2/2018 7:30,0.748,1.21,3.425,4.048,341.46,29.95
1/2/2018 8:00,0.733,1.25,3.439,4.323,358.46,29.95
1/2/2018 8:30,0.675,1.43,3.448,3.899,350.46,29.9
1/2/2018 9:00,0.711,1.22,3.47,4.368,0.46,29.9
1/2/2018 9:30,0.694,1.11,3.323,4.306,8.46,29.9
1/2/2018 10:00,0.713,1.24,3.382,4.498,1.46,29.9
1/2/2018 10:30,0.716,1.32,3.341,4.146,355.46,29.9
1/2/2018 11:00,0.768,1.61,3.465,4.19,348.46,29.9
1/2/2018 11:30,0.71,1.29,3.331,4.502,5.46,29.95
1/2/2018 12:00,0.747,1.24,3.392,4.462,352.46,30
1/2/2018 12:30,0.753,1.26,3.459,4.236,7.46,30.05
1/2/2018 13:00,0.822,1.41,3.585,4.507,355.46,30.05
1/2/2018 13:30,0.804,1.4,3.493,4.245,5.46,30.15
1/2/2018 14:00,0.818,1.64,3.532,4.583,355.46,30.1
1/2/2018 14:30,0.752,1.27,3.486,4.524,5.46,30.15
1/2/2018 15:00,0.834,1.4,3.594,4.302,4.46,30.15
1/2/2018 15:30,0.803,1.42,3.585,4.404,2.46,30.15
1/2/2018 16:00,0.838,1.38,3.615,4.313,357.46,30.2
1/2/2018 16:30,0.875,1.4,3.572,4.117,350.46,30.15
1/2/2018 17:00,0.861,1.49,3.622,4.418,350.46,30.15
1/2/2018 17:30,0.889,1.62,3.581,4.481,348.46,30.15
1/2/2018 18:00,0.919,1.68,3.698,4.477,350.46,30.1
1/2/2018 18:30,0.951,1.77,3.552,4.503,351.46,30.1
1/2/2018 19:00,0.818,1.69,3.54,4.608,2.46,30.05
1/2/2018 19:30,0.683,1.25,3.496,4.347,343.46,30
1/2/2018 20:00,0.72,1.5,3.54,4.495,345.46,30
1/2/2018 20:30,0.667,1.23,3.39,4.29,357.46,30
1/2/2018 21:00,0.633,1.2,3.349,4.128,341.46,30
1/2/2018 21:30,0.641,1.15,3.122,4.506,348.46,30
1/2/2018 22:00,0.556,1.06,3.099,4.68,11.46,29.95
1/2/2018 22:30,0.512,0.87,3.235,4.39,2.46,29.95
1/2/2018 23:00,0.467,0.81,3.342,4.687,14.46,29.95
1/2/2018 23:30,0.435,0.72,3.246,4.558,12.46,29.95
1/3/2018 0:00,0.39,0.63,3.325,4.302,16.46,29.95
1/3/2018 0:30,0.394,0.71,3.508,5.066,33.46,30
1/3/2018 1:00,0.368,0.61,3.538,4.717,37.46,30.05
1/3/2018 1:30,0.351,0.66,3.629,5.03,28.46,30
1/3/2018 2:00,0.355,0.58,3.678,4.604,28.46,30.05
1/3/2018 2:30,0.379,0.61,3.566,4.839,39.46,30.05
1/3/2018 3:00,0.418,0.63,3.189,4.677,12.46,30.05
1/3/2018 3:30,0.439,0.74,3.129,5.068,39.46,30.05
1/3/2018 4:00,0.533,1.01,3.21,4.623,26.46,30
1/3/2018 4:30,0.581,1.07,3.341,3.798,11.46,30.05
1/3/2018 5:00,0.611,1.07,3.351,4.137,343.46,30
1/3/2018 5:30,0.59,1.08,3.59,4.134,326.46,29.95
1/3/2018 6:00,0.535,0.92,3.458,4.287,322.46,29.9
1/3/2018 6:30,0.543,0.83,3.519,4.483,323.46,29.9
1/3/2018 7:00,0.526,0.88,3.447,4.397,320.46,29.9
1/3/2018 7:30,0.472,0.75,3.401,4.205,316.46,29.9
1/3/2018 8:00,0.487,0.76,3.444,3.89,322.46,29.9
1/3/2018 8:30,0.457,0.77,3.324,3.936,313.46,29.9
1/3/2018 9:00,0.476,0.87,3.362,3.742,317.46,29.85
1/3/2018 9:30,0.454,0.85,3.472,4.723,312.46,29.8
1/3/2018 10:00,0.456,0.95,3.402,4.59,26.46,29.8
1/3/2018 10:30,0.437,0.74,3.437,3.357,14.46,29.85
1/3/2018 11:00,0.418,0.7,3.491,4.472,8.46,29.95
1/3/2018 11:30,0.431,0.8,3.534,3.959,355.46,30.1
1/3/2018 12:00,0.377,0.67,3.305,4.448,23.46,30.25
1/3/2018 12:30,0.385,0.74,3.29,3.954,12.46,30.35
1/3/2018 13:00,0.373,0.67,3.375,3.882,2.46,30.45
1/3/2018 13:30,0.349,0.64,3.305,3.55,1.46,30.35
1/3/2018 14:00,0.347,0.59,3.362,4.942,45.46,30.5
1/3/2018 14:30,0.317,0.56,3.243,4.464,47.46,30.65
1/3/2018 15:00,0.342,0.63,3.222,4.386,16.46,30.65
1/3/2018 15:30,0.344,0.62,3.042,3.737,29.46,30.55
1/3/2018 16:00,0.355,0.61,3.024,2.411,8.46,30.55
1/3/2018 16:30,0.403,0.7,2.956,3.596,14.46,30.45
1/3/2018 17:00,0.435,0.75,2.84,2.842,16.46,30.45
1/3/2018 17:30,0.499,1.22,2.943,3.173,12.46,30.4
1/3/2018 18:00,0.549,1.08,2.993,3.479,8.46,30.35
1/3/2018 18:30,0.619,1.48,3.178,3.603,8.46,30.2
1/3/2018 19:00,0.684,1.13,3.22,3.729,357.46,30.15
1/3/2018 19:30,0.703,1.26,3.315,3.811,1.46,30
1/3/2018 20:00,0.701,1.28,3.365,3.875,347.46,30
1/3/2018 20:30,0.753,1.48,3.344,4.112,352.46,30
1/3/2018 21:00,0.755,1.4,3.363,4.233,0.46,29.95
1/3/2018 21:30,0.76,1.36,3.424,4.29,8.46,30
1/3/2018 22:00,0.759,1.2,3.558,4.212,8.46,29.95
1/3/2018 22:30,0.725,1.35,3.577,4.042,0.46,29.9
1/3/2018 23:00,0.646,1.05,3.468,4.059,355.46,29.95
1/3/2018 23:30,0.658,1.1,3.495,4.033,8.46,30.05
1/4/2018 0:00,0.649,1,3.589,4.393,9.46,30.1
1/4/2018 0:30,0.631,1.03,3.594,4.276,354.46,30.15
1/4/2018 1:00,0.601,0.97,3.557,4.604,351.46,30.15
1/4/2018 1:30,0.603,1.09,3.567,4.401,14.46,30.2
1/4/2018 2:00,0.59,0.94,3.501,4.215,355.46,30.2
1/4/2018 2:30,0.576,1,3.413,3.971,9.46,30.2
1/4/2018 3:00,0.566,1.09,3.43,4.294,9.46,30.2
1/4/2018 3:30,0.555,0.97,3.476,4.174,11.46,30.2
1/4/2018 4:00,0.52,0.84,3.401,4.575,355.46,30.2
1/4/2018 4:30,0.506,0.94,3.389,4.108,21.46,30.2
1/4/2018 5:00,0.479,0.83,3.487,4.282,11.46,30.2
1/4/2018 5:30,0.476,0.82,3.407,4.302,9.46,30.2
1/4/2018 6:00,0.458,0.82,3.447,4.299,4.46,30.15
1/4/2018 6:30,0.419,0.8,3.44,4.039,8.46,30.15
1/4/2018 7:00,0.413,0.65,3.403,4.402,7.46,30.15
1/4/2018 7:30,0.393,0.67,3.482,4.295,8.46,30.15
1/4/2018 8:00,0.379,0.6,3.506,4.058,358.46,30.15
1/4/2018 8:30,0.367,0.66,3.579,4.146,12.46,30.1
1/4/2018 9:00,0.364,0.71,3.496,4.384,19.46,30
1/4/2018 9:30,0.342,0.65,3.333,3.875,32.46,29.9
1/4/2018 10:00,0.367,0.62,3.404,5.085,39.46,29.6
1/4/2018 10:30,0.393,0.68,3.172,4.192,18.46,29.55
1/4/2018 11:00,0.399,0.69,3.343,4.3,33.46,29.55
1/4/2018 11:30,0.393,0.77,3.258,5.054,21.46,29.6
1/4/2018 12:00,0.406,0.68,3.155,4.202,21.46,29.6
1/4/2018 12:30,0.405,0.66,3.204,2.835,82.46,29.6
1/4/2018 13:00,0.421,0.75,3.134,3.051,77.46,29.6
1/4/2018 13:30,0.466,0.76,3.246,2.965,57.46,29.6
1/4/2018 14:00,0.462,0.81,3.152,3.202,60.46,29.7
1/4/2018 14:30,0.459,0.84,3.173,3.422,50.46,29.75
1/4/2018 15:00,0.465,0.94,3.143,3.018,70.46,29.75
1/4/2018 15:30,0.431,0.72,3.222,3.421,64.46,29.85
1/4/2018 16:00,0.433,0.77,3.007,3.299,42.46,29.85
1/4/2018 16:30,0.467,0.83,3.209,3.534,57.46,29.85
1/4/2018 17:00,0.438,0.77,3.212,3.419,50.46,29.85
1/4/2018 17:30,0.44,0.77,3.179,3.49,56.46,29.85
1/4/2018 18:00,0.465,0.84,3.093,3.318,56.46,29.8
1/4/2018 18:30,0.477,0.85,3.128,3.2,73.46,29.8
1/4/2018 19:00,0.45,1.07,3.013,3.362,73.46,29.8
1/4/2018 19:30,0.472,0.79,3.148,3.337,82.46,29.8
1/4/2018 20:00,0.463,0.78,3.119,3.315,60.46,29.75
1/4/2018 20:30,0.454,0.8,3.078,3.113,71.46,29.7
1/4/2018 21:00,0.448,0.77,3.106,3.392,68.46,29.75
1/4/2018 21:30,0.456,1.01,3.126,3.264,60.46,29.7
1/4/2018 22:00,0.431,0.71,3.138,3.362,59.46,29.7
1/4/2018 22:30,0.455,0.76,3.195,3.483,53.46,29.7
1/4/2018 23:00,0.441,0.83,3.184,3.535,71.46,29.7
1/4/2018 23:30,0.45,0.83,3.245,3.679,87.46,29.7
1/5/2018 0:00,0.455,0.84,3.223,4.127,88.46,29.7
1/5/2018 0:30,0.447,0.98,3.239,3.812,81.46,29.7
1/5/2018 1:00,0.458,0.94,3.336,4.001,77.46,29.75
1/5/2018 1:30,0.481,0.79,3.285,3.815,92.46,29.75
1/5/2018 2:00,0.48,0.82,3.202,4.206,91.46,29.75
1/5/2018 2:30,0.459,0.9,3.342,4.283,53.46,29.7
1/5/2018 3:00,0.457,0.86,3.38,4.131,53.46,29.75
1/5/2018 3:30,0.448,0.82,3.336,3.878,63.46,29.7
1/5/2018 4:00,0.398,0.81,3.422,3.885,61.46,29.75
1/5/2018 4:30,0.382,0.61,3.393,4.305,29.46,29.75
1/5/2018 5:00,0.406,0.73,3.364,4.182,73.46,29.8
1/5/2018 5:30,0.541,1.03,3.059,3.726,33.46,29.8
1/5/2018 6:00,0.572,1.01,3.068,3.669,81.46,29.9
1/5/2018 6:30,0.587,0.97,3.235,3.965,71.46,29.9
1/5/2018 7:00,0.573,1,3.269,3.96,74.46,29.9
1/5/2018 7:30,0.609,0.96,3.449,4.392,68.46,29.85
1/5/2018 8:00,0.603,1.23,3.475,4.137,87.46,29.8
1/5/2018 8:30,0.599,0.99,3.363,4.543,91.46,29.8
1/5/2018 9:00,0.603,1.05,3.292,4.604,98.46,29.7
1/5/2018 9:30,0.591,1.09,3.188,4.945,82.46,29.65
1/5/2018 10:00,0.574,1.06,3.297,4.702,88.46,29.6
1/5/2018 10:30,0.541,1.07,3.072,2.835,84.46,29.55
1/5/2018 11:00,0.541,0.97,3.061,3.086,87.46,29.25
1/5/2018 11:30,0.459,0.87,3.219,3.949,137.46,29.2
1/5/2018 12:00,0.492,0.84,3.372,4.298,129.46,29.25
1/5/2018 12:30,0.468,0.8,3.454,4.219,84.46,29.1
1/5/2018 13:00,0.46,0.92,3.473,4.327,81.46,28.6
1/5/2018 13:30,0.528,0.98,3.348,4.068,82.46,28.55
1/5/2018 14:00,0.567,1.01,3.372,4.133,78.46,29.05
1/5/2018 14:30,0.533,0.88,3.287,4.492,78.46,28.95
1/5/2018 15:00,0.561,0.95,3.214,4.355,67.46,29.15
1/5/2018 15:30,0.503,0.86,3.188,3.891,66.46,29.2
1/5/2018 16:00,0.538,0.85,3.042,4.147,67.46,29.25
1/5/2018 16:30,0.501,0.95,3.117,4.035,87.46,29.45
1/5/2018 17:00,0.538,0.87,3.299,4.318,78.46,29.5
1/5/2018 17:30,0.562,1.08,3.252,4.083,85.46,29.5
1/5/2018 18:00,0.547,1.03,3.322,3.969,81.46,29.45
1/5/2018 18:30,0.512,0.91,3.186,3.867,82.46,29.5
1/5/2018 19:00,0.527,0.94,3.158,3.813,85.46,29.5
1/5/2018 19:30,0.46,0.87,3.195,3.674,87.46,29.5
1/5/2018 20:00,0.467,1.05,3.262,3.668,71.46,29.3
1/5/2018 20:30,0.427,0.99,3.087,3.804,73.46,29.45
1/5/2018 21:00,0.49,0.84,2.99,3.591,80.46,29.35
1/5/2018 21:30,0.422,0.74,3.093,3.892,88.46,29.3
1/5/2018 22:00,0.38,0.63,3.161,3.813,71.46,29.05
1/5/2018 22:30,0.396,0.69,3.321,3.357,74.46,28.95
1/5/2018 23:00,0.46,0.88,3.492,4.816,77.46,28.8
1/5/2018 23:30,0.619,1.16,3.334,4.14,90.46,28.85
1/6/2018 0:00,0.689,1.25,3.399,3.794,92.46,28.6
1/6/2018 0:30,0.696,1.18,3.526,4.793,85.46,28.85
1/6/2018 1:00,0.687,1.18,3.494,4.609,87.46,28.8
1/6/2018 1:30,0.686,1.36,3.57,5.057,97.46,28.85
1/6/2018 2:00,0.658,1.41,3.535,5.055,98.46,28.95
1/6/2018 2:30,0.732,1.24,3.612,5.03,99.46,29
1/6/2018 3:00,0.76,1.38,3.502,4.61,94.46,29.05
1/6/2018 3:30,0.689,1.32,3.451,4.843,85.46,29.05
1/6/2018 4:00,0.71,1.2,3.619,5.323,84.46,29.3
1/6/2018 4:30,0.717,1.36,3.602,4.6,87.46,29.35
1/6/2018 5:00,0.721,1.25,3.528,4.806,81.46,29.35
1/6/2018 5:30,0.718,1.28,3.442,4.605,85.46,29.4
1/6/2018 6:00,0.755,1.15,3.486,5.022,87.46,29.55
1/6/2018 6:30,0.715,1.4,3.526,4.409,80.46,29.5
1/6/2018 7:00,0.668,1.3,3.405,4.909,68.46,29.55
1/6/2018 7:30,0.709,1.1,3.447,4.175,85.46,29.65
1/6/2018 8:00,0.735,1.21,3.322,4.576,82.46,29.7
1/6/2018 8:30,0.747,1.31,3.445,4.486,80.46,29.75
1/6/2018 9:00,0.76,1.39,3.41,4.214,82.46,29.8
1/6/2018 9:30,0.747,1.4,3.339,5.068,73.46,29.75
1/6/2018 10:00,0.768,1.16,3.554,4.931,66.46,29.7
1/6/2018 10:30,0.736,1.2,3.346,3.664,87.46,29.7
1/6/2018 11:00,0.722,1.24,3.421,3.747,80.46,29.7
1/6/2018 11:30,0.708,1.32,3.346,3.886,64.46,29.75
1/6/2018 12:00,0.781,1.46,3.474,4.124,77.46,29.75
1/6/2018 12:30,0.782,1.3,3.591,4.114,77.46,29.75
1/6/2018 13:00,0.762,1.23,3.603,4.103,80.46,29.8
1/6/2018 13:30,0.757,1.31,3.642,4.482,75.46,29.8
1/6/2018 14:00,0.743,1.68,3.586,4.113,85.46,29.85
1/6/2018 14:30,0.72,1.32,3.638,4.316,80.46,29.85
1/6/2018 15:00,0.722,1.1,3.671,4.239,74.46,29.85
1/6/2018 15:30,0.668,1.25,3.584,4.122,82.46,29.9
1/6/2018 16:00,0.665,1.17,3.607,4.399,75.46,29.9
1/6/2018 16:30,0.66,1.14,3.549,4.134,88.46,29.85
1/6/2018 17:00,0.678,1.13,3.523,4.303,91.46,29.8
1/6/2018 17:30,0.666,1.23,3.477,4.41,85.46,29.75
1/6/2018 18:00,0.692,1.06,3.46,4.208,80.46,29.75
1/6/2018 18:30,0.674,1.1,3.48,3.835,85.46,29.7
1/6/2018 19:00,0.657,1.19,3.404,4.2,78.46,29.7
1/6/2018 19:30,0.688,1.1,3.513,4.952,80.46,29.65
1/6/2018 20:00,0.704,1.18,3.467,4.186,87.46,29.7
1/6/2018 20:30,0.759,1.41,3.644,4.179,82.46,29.75
1/6/2018 21:00,0.75,1.22,3.442,4.384,77.46,29.8
1/6/2018 21:30,0.816,1.44,3.486,3.957,81.46,29.8
1/6/2018 22:00,0.831,1.47,3.508,4.615,80.46,29.8
1/6/2018 22:30,0.874,1.67,3.662,4.437,82.46,29.55
1/6/2018 23:00,0.835,1.56,3.649,4.708,75.46,29.65
1/6/2018 23:30,0.866,1.71,3.614,4.386,92.46,29.7
1/7/2018 0:00,0.841,1.48,3.613,4.783,95.46,29.7
1/7/2018 0:30,0.797,1.36,3.725,5.029,85.46,29.8
1/7/2018 1:00,0.783,1.3,3.699,5.174,97.46,29.8
1/7/2018 1:30,0.816,1.57,3.566,4.817,88.46,29.85
1/7/2018 2:00,0.912,1.6,3.743,4.464,94.46,29.85
1/7/2018 2:30,0.92,1.91,3.851,5.345,87.46,29.85
1/7/2018 3:00,0.878,1.56,3.613,4.599,87.46,29.85
1/7/2018 3:30,0.915,1.44,3.623,5.645,90.46,29.85
1/7/2018 4:00,0.984,1.69,3.879,5.31,98.46,29.85
1/7/2018 4:30,0.951,1.66,3.761,4.849,92.46,29.8
1/7/2018 5:00,0.97,1.91,3.837,5.335,94.46,29.75
1/7/2018 5:30,1.011,1.73,3.747,4.488,87.46,29.7
1/7/2018 6:00,0.985,2.08,3.839,5.021,94.46,29.7
1/7/2018 6:30,0.987,1.69,3.748,4.921,94.46,29.65
1/7/2018 7:00,0.964,1.63,3.934,5.092,87.46,29.65
1/7/2018 7:30,0.959,1.64,3.829,5.202,88.46,29.6
1/7/2018 8:00,0.939,1.76,3.869,5.548,95.46,29.6
1/7/2018 8:30,0.984,2.21,3.92,5.446,81.46,29.6
1/7/2018 9:00,1.005,1.76,3.884,5.795,91.46,29.6
1/7/2018 9:30,0.974,2.11,3.85,4.951,92.46,29.6
1/7/2018 10:00,1.001,2.01,3.747,5.364,94.46,29.6
1/7/2018 10:30,0.989,1.64,3.812,5.668,94.46,29.55
1/7/2018 11:00,1.02,1.87,3.93,5.479,97.46,29.55
1/7/2018 11:30,1.003,1.97,3.962,5.639,98.46,29.55
1/7/2018 12:00,0.967,1.58,3.973,5.963,94.46,29.5
1/7/2018 12:30,0.95,1.59,3.99,5.937,92.46,29.55
1/7/2018 13:00,0.95,1.83,3.934,6.131,88.46,29.55
1/7/2018 13:30,0.866,1.44,3.813,4.92,88.46,29.55
1/7/2018 14:00,0.872,1.45,4.036,6.197,90.46,29.55
1/7/2018 14:30,0.837,1.4,3.93,5.459,94.46,29.6
1/7/2018 15:00,0.787,1.55,3.71,5.971,98.46,29.6
1/7/2018 15:30,0.793,1.31,3.944,5.944,88.46,29.6
1/7/2018 16:00,0.777,1.48,3.906,5.838,87.46,29.6
1/7/2018 16:30,0.755,1.29,3.757,5.822,94.46,29.6
1/7/2018 17:00,0.744,1.13,3.732,5.911,91.46,29.6
1/7/2018 17:30,0.723,1.49,3.688,5.909,81.46,29.6
1/7/2018 18:00,0.745,1.18,3.671,4.615,98.46,29.6
1/7/2018 18:30,0.799,1.42,3.526,4.186,87.46,29.6
1/7/2018 19:00,0.834,1.42,3.682,4.288,87.46,29.6
1/7/2018 19:30,0.867,1.76,3.622,4.193,90.46,29.6
1/7/2018 20:00,0.911,1.54,3.709,4.544,90.46,29.6
1/7/2018 20:30,1.025,1.68,3.861,4.704,92.46,29.6
1/7/2018 21:00,1.155,2.28,3.905,4.757,94.46,29.65
1/7/2018 21:30,1.288,2.19,4.16,5.056,95.46,29.65
1/7/2018 22:00,1.241,2.13,4.134,5.368,91.46,29.65
1/7/2018 22:30,1.373,2.12,4.228,5.286,95.46,29.65
1/7/2018 23:00,1.364,2.66,4.122,5.324,97.46,29.65
1/7/2018 23:30,1.251,2.13,4.125,5.91,95.46,29.65
1/8/2018 0:00,1.306,2.21,4.29,4.946,90.46,29.65
1/8/2018 0:30,1.222,2.1,4.112,5.466,97.46,29.65
1/8/2018 1:00,1.208,2.14,4.2,4.825,88.46,29.65
1/8/2018 1:30,1.113,1.72,4.165,5.636,97.46,29.65
1/8/2018 2:00,1.14,1.85,4.239,5.784,94.46,29.6
1/8/2018 2:30,1.117,2.03,4.101,6.158,99.46,29.6
1/8/2018 3:00,1.07,2.07,3.973,4.928,92.46,29.55
1/8/2018 3:30,1.027,2.12,4.037,5.6,97.46,29.55
1/8/2018 4:00,0.989,1.62,4.063,6.321,91.46,29.55
1/8/2018 4:30,0.907,1.57,3.725,4.404,94.46,29.55
1/8/2018 5:00,0.951,1.6,3.784,5.623,78.46,29.5
1/8/2018 5:30,0.91,1.55,3.903,5.21,85.46,29.5
1/8/2018 6:00,0.857,1.5,3.835,5.968,84.46,29.55
1/8/2018 6:30,0.835,1.43,3.802,5.795,90.46,29.6
1/8/2018 7:00,0.751,1.43,3.608,5.656,91.46,29.6
1/8/2018 7:30,0.786,1.66,3.594,4.822,87.46,29.6
1/8/2018 8:00,0.772,1.27,3.626,4.594,88.46,29.65
1/8/2018 8:30,0.794,1.26,3.589,4.566,87.46,29.65
1/8/2018 9:00,0.729,1.17,3.621,4.967,92.46,29.65
1/8/2018 9:30,0.709,1.15,3.623,4.487,95.46,29.7
1/8/2018 10:00,0.652,1.15,3.604,5.477,78.46,29.75
1/8/2018 10:30,0.624,1.03,3.571,4.122,87.46,29.75
1/8/2018 11:00,0.618,0.96,3.441,4.944,90.46,29.75
1/8/2018 11:30,0.639,1,3.445,5.179,85.46,29.75
1/8/2018 12:00,0.628,1.05,3.427,5.327,75.46,29.75
1/8/2018 12:30,0.614,1.13,3.528,3.888,91.46,29.75
1/8/2018 13:00,0.637,1.22,3.462,4.914,91.46,29.75
1/8/2018 13:30,0.708,1.31,3.684,6.326,91.46,29.75
1/8/2018 14:00,0.66,1.01,3.552,5.519,77.46,29.75
1/8/2018 14:30,0.654,1.09,3.608,3.673,85.46,29.7
1/8/2018 15:00,0.703,1.13,3.636,5.577,90.46,29.7
1/8/2018 15:30,0.664,1.06,3.414,3.583,84.46,29.7
1/8/2018 16:00,0.635,1.12,3.478,4.714,91.46,29.7
1/8/2018 16:30,0.674,1.06,3.514,3.612,87.46,29.65
1/8/2018 17:00,0.671,1.21,3.457,3.741,92.46,29.65
1/8/2018 17:30,0.659,1.11,3.566,4.021,87.46,29.6
1/8/2018 18:00,0.658,1.2,3.543,4.394,87.46,29.6
1/8/2018 18:30,0.68,1.31,3.503,4.492,85.46,29.55
1/8/2018 19:00,0.66,1.13,3.421,3.954,95.46,29.6
1/8/2018 19:30,0.695,1.04,3.465,4.082,97.46,29.6
1/8/2018 20:00,0.705,1.38,3.438,3.662,97.46,29.6
1/8/2018 20:30,0.722,1.25,3.436,4.394,85.46,29.6
1/8/2018 21:00,0.73,1.2,3.452,4.71,92.46,29.6
1/8/2018 21:30,0.749,1.11,3.576,4.914,97.46,29.55
1/8/2018 22:00,0.812,1.41,3.496,4.493,91.46,29.55
1/8/2018 22:30,0.78,1.29,3.499,4.395,95.46,29.55
1/8/2018 23:00,0.787,1.39,3.615,4.392,92.46,29.55
1/8/2018 23:30,0.825,1.54,3.588,4.723,97.46,29.6
1/9/2018 0:00,0.849,1.68,3.658,4.891,97.46,29.55
1/9/2018 0:30,0.904,1.67,3.696,4.595,92.46,29.55
1/9/2018 1:00,0.92,1.49,3.74,4.68,95.46,29.55
1/9/2018 1:30,0.843,1.35,3.67,4.928,97.46,29.5
1/9/2018 2:00,0.896,1.4,3.727,5.204,104.46,29.5
1/9/2018 2:30,0.865,1.54,3.792,5.355,101.46,29.45
1/9/2018 3:00,0.842,1.59,3.705,5.149,95.46,29.45
1/9/2018 3:30,0.846,1.37,3.736,5.346,84.46,29.45
1/9/2018 4:00,0.854,1.48,3.831,5.18,97.46,29.45
1/9/2018 4:30,0.85,2.04,3.76,5.219,92.46,29.4
1/9/2018 5:00,0.854,1.61,3.819,4.968,91.46,29.4
1/9/2018 5:30,0.842,1.48,3.828,5.161,85.46,29.4
1/9/2018 6:00,0.806,1.49,3.679,4.69,91.46,29.4
1/9/2018 6:30,0.757,1.28,3.791,5.172,94.46,29.4
1/9/2018 7:00,0.757,1.56,3.825,5.067,95.46,29.4
1/9/2018 7:30,0.707,1.31,3.818,5.093,84.46,29.45
